id,ingredients,ingredients_raw_str
365439,"['all-purpose flour', 'vegetable shortening', 'unsalted butter', 'sugar', 'salt', 'ice water', 'sweet cherries', 'sugar', 'all-purpose flour', 'ground cinnamon', 'whipping cream', 'egg yolks', 'lemon peel', 'almond extract', 'orange zest', 'salt', 'sliced almonds']","['1 1/4 cup all-purpose flour', '1/4 cup chilled vegetable shortening, cut into 1/2-inch cube ', '1/4 cup chilled unsalted butter, cut into 1/2-inch cube ', '1 tablespoon sugar', '1/4 teaspoon salt', '2 tablespoon ice water', '1 lb fresh sweet cherries, pitted, cherry left whole ', '6 tablespoon sugar', '1 tablespoon all-purpose flour', '1/2 teaspoon ground cinnamon', '3/4 cup whipping cream', '3 large egg yolks', '1 1/2 teaspoon finely grated lemon peel', '1 1/4 teaspoon almond extract', '1 teaspoon freshly grated orange zest', '1/8 teaspoon salt', '1/2 cup sliced almonds']"
533858,"['tiny new potatoes', 'fresh peas', 'mayonnaise', 'sour cream', 'prepared mustard', 'dried chervil', 'onion', 'radish', 'swiss cheese']","['2 lb tiny new potato ', '2 cup shelled fresh pea ', '1/2 cup mayonnaise ', '1/2 cup sour cream', '1 tablespoon prepared mustard', '1/2 teaspoon dried chervil ', '1/2 cup finely chopped onion', '1/2 cup sliced radish', '1/2 cup shredded swiss cheese']"
374387,"['chicken stock', 'couscous', 'green onions', 'red pepper', 'zucchini', 'apricot', 'golden raisin', 'olive oil', 'red wine vinegar', 'fresh orange juice', 'orange rind', 'garlic clove', 'salt', 'fresh basil', 'pine nuts']","['1 cup chicken stock', '1 cup couscous', '4 green onions, chopped ', '1 red pepper, diced ', '1 zucchini, diced ', '1/4 cup apricot, chopped ', '1/4 cup golden raisin', '1/4 cup olive oil', '1 tablespoon red wine vinegar', '2 tablespoon fresh orange juice', '1 teaspoon grated orange rind', '1 garlic clove, crushed ', '1/2 teaspoon salt', '1/4 cup fresh basil', '1/4 cup pine nuts, toasted ']"
386706,"['margarine', 'green pepper', 'onion', 'garlic clove', 'low-fat chicken broth', 'reduced-sodium diced tomatoes', 'sugar', 'dried marjoram', 'dried basil', 'dried thyme', 'bay leaves', 'cayenne pepper', 'black pepper']","['2 teaspoon margarine', '1 medium green pepper, seeded and diced ', '1 medium onion, finely chopped ', '1 garlic clove, minced ', '2 cup low-fat chicken broth or 2 cup vegetable broth', '2 can reduced-sodium diced tomatoes, undrained ', '2 teaspoon sugar', '1 teaspoon dried marjoram', '1/2 teaspoon dried basil', '1/4 teaspoon dried thyme', '2 bay leaves', '1 dash cayenne pepper', '1/4 teaspoon black pepper']"
409275,"['lentils', 'all-bran cereal', 'raisins', 'peanuts', 'rolled oats', 'brown sugar', 'eggs', 'peanut butter', 'vanilla', 'cinnamon', 'nutmeg']","['2 cup pureed lentils', '1 cup all-bran cereal', '3/4 cup raisin or 3/4 cup dried fruit', '3/4 cup other nut or 3/4 cup seeds', '1 1/2 cup rolled oats', '3/4 cup brown sugar', '2 eggs, lightly beaten ', '3/4 cup peanut butter', '1 teaspoon vanilla', '1 tablespoon cinnamon', '1/2 teaspoon nutmeg']"
416009,"['barbecue sauce', 'pineapple chunks', 'green bell pepper', 'onion', 'garlic cloves', 'boneless skinless chicken breasts']","['2 bottle of honey barbecue sauce', '1 can pineapple chunks, drained ', '1 green bell pepper, chopped ', '1 onion, chopped ', '2 garlic cloves, minced ', '8 boneless skinless chicken breasts']"
487683,"['chicken breasts', 'crushed pineapple', 'mango chutney', 'coarse grain mustard', 'cooked brown rice', 'mandarin orange segments', 'soy sauce', 'sesame oil', 'rice vinegar', 'ground ginger', 'sriracha sauce', 'green onions', 'celery ribs', 'water chestnuts', 'salt 26 pepper']","['1 1/2 lb chicken breast ', '1 can crushed pineapple, undrained ', '1/3 cup mango chutney', '1 teaspoon coarse grain mustard', '3 cup cooked brown rice, chilled for at least 30 minute ', '1 can mandarin orange segments, drained & liquid reserved ', '1 1/2 tablespoon soy sauce', '1 tablespoon sesame oil', '1 tablespoon rice vinegar', '1/4 teaspoon ground ginger', '1 teaspoon sriracha sauce', '3 green onions, thinly sliced ', '2 celery ribs, sliced ', '1 can water chestnuts, drained & diced ', ' salt & pepper, to taste ']"
502303,"['hoisin sauce', 'rice vinegar', 'green onion', 'mushroom soy sauce', 'garlic', 'honey', 'sesame oil', 'toasted sesame seeds', 'white pepper', 'fresh ground black pepper', 'butterflied leg of lamb']","['2/3 cup hoisin sauce', '6 tablespoon rice vinegar', '1/2 cup minced green onion', '1/4 cup mushroom soy sauce', '4 tablespoon minced garlic', '2 tablespoon honey', '1/2 teaspoon sesame oil', '1 tablespoon toasted sesame seeds', '1/2 teaspoon white pepper', '1/2 teaspoon fresh ground black pepper', '1 boneless butterflied leg of lamb']"
520886,"['dried rosemary', 'chili powder', 'kosher salt', 'garlic powder', 'ground oregano', 'creole seasoning', 'cumin', 'dry mustard', 'black pepper', 'canola oil']","['2 tablespoon dried rosemary', '2 tablespoon chili powder', '1 tablespoon kosher salt', '1 tablespoon garlic powder', '1 tablespoon dried ground oregano', ""1 tablespoon tony chachere's creole seasoning"", '1 1/2 teaspoon cumin', '1 teaspoon dry mustard', '1 teaspoon black pepper', '3 tablespoon canola oil, optional for making paste ']"
64945,"['artichoke hearts', 'sour cream', 'cream cheese', 'parmesan cheese', 'salt']","['2 can artichoke heart ', '1/2 cup sour cream', '4 ounce cream cheese, softened ', '1 cup parmesan cheese', ' salt']"
95282,"['soap bars', 'cinnamon oil', 'red food coloring']","['4 ounce unscented glycerin soap bars', '10 drop cinnamon oil', '1 drop red food coloring']"
107254,"['butter', 'flour', 'walnuts', 'powdered sugar', 'cool whip', 'cream cheese', 'chocolate pudding', 'cool whip', 'chocolate shavings']","['1/2 cup butter or 1/2 cup margarine, softened ', '1 cup flour', '1 cup chopped walnuts', '1 cup powdered sugar', '1 cup cool whip', '16 ounce cream cheese, softened ', '2 package chocolate pudding ', ' cool whip', ' chocolate shavings']"
130161,"['feta cheese', 'baby spinach', 'greek salad dressing', 'tomatoes', 'pepperoncini peppers', 'onion', 'sandwich wraps']","['6 ounce feta cheese', '6 ounce baby spinach, washed, stemmed ', '4 tablespoon greek salad dressing', '1 large tomatoes, diced ', '2 pepperoncini peppers, finely diced ', '1 small onion, diced ', '4 sandwich wraps']"
142712,"['all-purpose flour', 'white sugar', 'unsweetened cocoa powder', 'salt', 'buttermilk', 'shortening', 'eggs', 'vanilla', 'cherry flavored liqueur', 'powdered sugar', 'salt', 'cherries', 'whipped cream', 'vanilla', 'cherry flavored liqueur', 'semi-sweet chocolate baking square']","['1 2/3 cup all-purpose flour', '1 1/2 cup white sugar', '2/3 cup unsweetened cocoa powder', '1 1/2 teaspoon salt', '1 1/2 cup buttermilk', '1/2 cup shortening', '2 eggs', '1 teaspoon vanilla', '1/2 cup cherry flavored liqueur', '1 cup powdered sugar', '1 pinch salt', '1 can pitted cherries, drained ', '1 cup whipped cream', '1/2 teaspoon vanilla', '1 tablespoon cherry flavored liqueur', '1 semi-sweet chocolate baking square']"
234171,"['glutinous rice', 'unsweetened coconut milk', 'sugar', 'salt', 'mangoes']","['3/4 cup glutinous rice', '7 ounce unsweetened coconut milk', '1/3 cup sugar', '1/4 teaspoon salt', '2 mangoes']"
234607,"['fresh cilantro', 'sparkling white wine', 'lime2c juice of']","['1 bunch fresh cilantro', '1 1/2 pint sparkling white wine, sweet, preferably asti spumanti, chilled ', '1 lime, juice of']"
243086,"['white chocolate', 'flour', 'white rum', 'egg whites', 'caster sugar', 'kiwi fruit']","['75 g white chocolate', '1 tablespoon flour', '1 tablespoon white rum', '2 egg whites', '20 g caster sugar', '1 kiwi fruit']"
262403,"['garlic', 'green onion', 'carrot', 'peppadew peppers', 'mushroom', 'ground chicken', 'salt', 'black pepper', 'seasoning salt', 'cheddar cheese', 'egg', 'milk', 'egg roll wraps', 'vegetable oil']","['1 tablespoon minced garlic', '1/3 cup chopped green onion', '1/3 cup chopped thinly sliced carrot', '5 chopped peppadew peppers', '1/3 cup chopped mushroom', '1 lb ground chicken', '1 teaspoon salt', '1 teaspoon black pepper', '2 teaspoon chicken seasoning salt', '1/2 cup cheddar cheese', '1 egg', '1 tablespoon milk', '9 egg roll wraps', ' vegetable oil ']"
265265,"['vanilla flavor instant pudding and pie filling mix', 'confectioners27 sugar', 'milk', 'cool whip']","['1 package vanilla flavor instant pudding and pie filling mix ', ""1/4 cup confectioners' sugar"", '1 cup cold milk', '1 container cool whip, thawed ']"
269690,"['penne pasta', 'diced tomato with basil oregano and garlic', 'marinated artichoke hearts', 'black olives', 'parmesan cheese']","['8 ounce uncooked penne pasta, cooked and drained ', '1 can diced tomato with basil oregano and garlic', '1 jar marinated artichoke hearts, diced ', '1 jar black olives, sliced ', '1/2 cup parmesan cheese, shredded ']"
285000,"['boneless beef roast', 'green chilies', 'onion', 'jalapeno peppers', 'garlic cloves', 'chili powder', 'ground cumin', 'sodium-free seasoning', 'reduced-sodium beef broth', 'fat free tortillas', 'chopped tomato', 'lettuce', 'reduced-fat cheddar cheese']","['2 boneless beef roast, top sirloin roast ', '4 can chopped green chilies', '1 medium onion, chopped ', '3 medium jalapeno peppers, seeded and chopped ', '3 garlic cloves, sliced ', '3 teaspoon chili powder', '1 1/2 teaspoon ground cumin', '1 teaspoon sodium-free seasoning', '1 cup reduced-sodium beef broth', '24 fat free tortillas, warmed ', ' chopped tomato', ' shredded lettuce', ' reduced-fat cheddar cheese']"
311010,"['sugar', 'butter', 'eggs', 'vanilla extract', 'flour']","['1 cup sugar', '1 1/4 cup butter', '2 eggs, beaten ', '1/2 teaspoon vanilla extract', '3 1/4 cup flour']"
322983,"['potatoes', 'ground beef', 'onion', 'garlic cloves', 'mccormick27s montreal brand steak seasoning', 'beef gravy mix', 'cream of mushroom soup', 'corn', 'green beans', 'cheddar cheese']","['2 lb potatoes, cubed ', '2 lb ground beef', '1 small onion, chopped ', '2 -3 garlic cloves, minced ', "" mccormick's montreal brand steak seasoning"", '2 package beef gravy mix, prepared according to package ', '1 can cream of mushroom soup', '1 can corn', '1 can green beans', '2 cup cheddar cheese']"
325626,"['eggs', 'milk', 'vegetable oil', 'applesauce', 'butter', 'white sugar', 'brown sugar', 'pumpkin puree', 'vanilla', 'all-purpose flour', 'baking soda', 'baking powder', 'salt', 'ground cinnamon', 'ground ginger', 'ground nutmeg', 'ground cloves']","['4 egg ', '1/2 cup milk ', '1/2 cup vegetable oil', ""1/2 cup applesauce "", '1/2 cup butter ', '1 1/2 cup white sugar', '1 1/2 cup brown sugar ', '2 -3 cup banana or 2 -3 cup zucchini ', ""2 teaspoon vanilla "", '3 cup all-purpose flour ', '2 teaspoon baking soda', '1 teaspoon baking powder', '1 teaspoon salt ', '2 teaspoon ground cinnamon', '1 teaspoon ground ginger', '1/2 teaspoon ground nutmeg', '1/4 teaspoon ground cloves']"
342135,"['ground beef', 'onion', 'condensed cream of mushroom soup', 'milk', 'frozen mixed vegetables', 'cheddar cheese', 'frozen tater tots']","['1 lb ground beef', '1 small onion, finely chopped ', '1 can condensed cream of mushroom soup', '1/4 cup milk', '1 cup frozen mixed vegetables', '1 cup shredded cheddar cheese', '1 lb frozen tater tots']"
353952,"['olive oil', 'garlic powder', 'chicken broth', 'lemon juice', 'chicken breasts', 'cheese tortellini', 'broccoli floret', 'italian cheese']","['2 tablespoon olive oil', '1/2 teaspoon garlic powder', '1/2 cup chicken broth', '2 tablespoon lemon juice', '10 ounce chicken breasts, cooked, cut into piece ', '16 ounce cheese tortellini', '1 lb broccoli floret', '2/3 cup italian cheese, shredded ']"
369414,"['unsweetened dried shredded coconut', 'roasted peanuts', 'sugar', 'glutinous-rice flour', 'salt', 'fresh ginger']","['1/4 cup unsweetened dried shredded coconut', '1/4 cup chopped roasted peanuts', '3 tablespoon sugar', '2 cup glutinous-rice flour ', '1/2 teaspoon salt', ' three 1/2-inch slice peeled fresh ginger']"
426090,"['green beans', 'oil', 'mustard seeds', 'onion', 'carrot', 'ground ginger', 'ground coriander', 'salt', 'lemon juice']","['1 lb green beans, cut into 1-inch diagonal slice ', '1 -3 tablespoon oil', '1 teaspoon mustard seeds', '1/2 cup onion, chopped ', '3/4 cup carrot, thinly sliced ', '1/8 teaspoon ground ginger', '1 teaspoon ground coriander', '1/2 teaspoon salt ', '1 -2 tablespoon lemon juice, fresh ']"
445577,"['boneless skinless chicken', 'curry powder', 'onion', 'bell pepper', 'jalapeno peppers', 'garlic cloves', 'fresh ginger', 'peanut oil', 'coconut milk', 'cornstarch', 'thai basil']","['1 lb boneless skinless chicken, cut into 1-inch piece ', '1 tablespoon curry powder', '1 large onion, chopped into 1-inch piece ', '1 bell pepper, cut into 1-inch piece ', '2 jalapeno peppers, seeded and finely chopped ', '5 garlic cloves, minced ', '1 tablespoon fresh ginger, grated or finely diced ', '1 tablespoon peanut oil', '1 can coconut milk', '2 teaspoon cornstarch', '1/4 cup thai basil ']"
449488,"['crisco', 'sugar', 'salt', 'almond extract', 'eggs', 'flour', 'raspberry preserves', 'flaked coconut']","['3/4 cup crisco', '3/4 cup sugar', '1/4 teaspoon salt', '1/4 teaspoon almond extract', '2 eggs, separated ', '1 1/2 cup flour', '1 cup raspberry preserves', '1/2 cup flaked coconut']"
451297,"['almond flour', 'salt', 'eggs', 'oil', 'pumpkin seeds']","['2 cup almond flour or 2 cup meal', '1/2 teaspoon salt', '1 large egg or 1 large flax seed, substitute ', '1 tablespoon oil ', ' pumpkin seeds']"
460174,"['sour cream', 'salsa', 'ground beef', 'taco seasoning mix', 'refried beans', 'green chilies', 'tomatoes', 'red onion', 'monterey jack cheese', 'taco salad shells']","['1 cup sour cream', '1/2 cup salsa', '1 lb ground beef', '1 1/4 ounce taco seasoning mix', '16 ounce refried beans', '4 1/2 ounce green chilies, chopped ', '1 large tomatoes, diced ', '1/2 cup red onion, chopped ', '4 ounce monterey jack cheese, cut into cube ', '8 taco salad shells, heated ']"
462748,"['tomatoes', 'bulk sausage', 'butter', 'onion', 'celery', 'garlic', 'fresh rosemary', 'fresh oregano', 'bread', 'chicken broth', 'mozzarella cheese', 'salt and pepper', 'fresh parmesan cheese']","['4 large tomatoes', '8 ounce bulk sausage', '2 tablespoon butter', '2/3 cup onion, diced ', '2/3 cup celery, diced ', '1 teaspoon garlic, minced ', '1 tablespoon fresh rosemary, minced ', '1 tablespoon fresh oregano, minced ', '1 cup bread, torn into small piece ', '1/2-2/3 cup chicken broth', '1 cup shredded mozzarella cheese ', ' salt and pepper, to taste ', ' fresh parmesan cheese, grated ']"
481440,"['fresh basil', 'flat leaf parsley', 'fresh gingerroot', 'garlic cloves', 'low sodium soy sauce', 'fresh lemon juice', 'lemon zest', 'honey', 'salmon fillets']","['3 tablespoon fresh basil, chopped ', '3 tablespoon flat leaf parsley, chopped ', '1 1/2 teaspoon fresh gingerroot, peeled and minced ', '2 medium garlic cloves, peeled and minced ', '2 tablespoon low sodium soy sauce', '1 tablespoon fresh lemon juice', '2 teaspoon lemon zest, grated ', '2 teaspoon honey', '20 ounce salmon fillet ']"
531712,"['olive oil', 'cooked chicken', 'taco seasoning', 'onion', 'diced tomatoes', 'green chilies', 'taco shells', 'refried beans', 'mexican blend cheese', 'jalapeno']","['1 tablespoon olive oil', '1/2 lb cooked chicken, shredded ', '1 packet old el paso hot and spicy taco seasoning', '1/2 cup onion, diced ', '1 can diced tomatoes, drained ', '1 can old el paso chopped green chilies', '10 old el paso stand and stuff taco shells', '0.5 can old el paso refried beans', '2 cup mexican blend cheese, shredded ', ' topping such a old el paso sliced jalapeno, sour cream, salsa, chopped cilantro, shredded lettuce ']"
18204,"['white flour', 'whole wheat flour', 'oats', 'baking powder', 'baking soda', 'salt', 'egg', 'olive oil', 'milk', 'banana']","['3/4 cup white flour', '3/4 cup whole wheat flour', '1 cup oats', '2 teaspoon baking powder', '1 teaspoon baking soda', '1/2 teaspoon salt', '1 egg', '1/4 cup olive oil', '1/2 cup milk', '1 cup banana, mashed ']"
33096,"['country time lemonade mix', 'water', 'vanilla ice cream', 'cool whip', 'graham cracker pie crust']","['1/3 cup country time lemonade mix ', '1/2 cup water', '1 pint vanilla ice cream', '1 container cool whip', '1 graham cracker pie crust ']"
33798,"['meat', 'salt pork', 'onion', 'leek', 'flour', 'fresh mushrooms', 'water', 'sauerkraut', 'pepper', 'sugar', 'madeira wine']","['3 lb diced & cooked meat, please use at least 1/4 pound of each of the following,beef,ham,lamb,sausage,pork,or other wild game ', '2 1/2 ounce salt pork or 2 1/2 ounce bacon, diced ', '1/2 onion, minced ', '1 leek, minced ', '1 tablespoon flour', '1/2 lb fresh mushrooms, cleaned and sliced ', '1 cup water or 1 cup beef bouillon', '3 lb sauerkraut', '1 teaspoon pepper', '1 teaspoon sugar', '1/2 cup madeira wine']"
56916,"['yellow cake mix', 'margarine', 'egg', 'pecans', 'confectioners27 sugar', 'cream cheese', 'eggs', 'vanilla flavoring']","['1 box yellow cake mix ', '1/2 cup margarine or 1/2 cup butter, softened ', '1 egg', '1 cup chopped pecans', ""1 box confectioners' sugar"", '1 package cream cheese, softened ', '2 eggs', '1 teaspoon vanilla flavoring']"
63189,"['boneless skinless chicken breast halves', 'salt and pepper', 'olive oil', 'fresh mushrooms', 'fresh basil', 'garlic clove', 'prosciutto', 'plum tomatoes', 'parmesan cheese']","['8 boneless skinless chicken breast half ', ' salt and pepper', '2 tablespoon olive oil', '8 ounce fresh mushrooms, sliced ', '2 tablespoon thinly sliced fresh basil or 3/4 teaspoon dried basil', '1 garlic clove, minced ', '2 ounce prosciutto, coarsely chopped ', '2 plum tomatoes, seeded and chopped ', '1/3 cup shredded parmesan cheese or 1/3 cup asiago cheese']"
65447,"['all-purpose flour', 'cayenne pepper', 'butter', 'sharp cheddar cheese', 'ice water', 'milk', 'onion', 'butter', 'hard-boiled eggs', 'cheddar cheese', 'parsley', 'nutmeg', 'pepper']","['2 cup all-purpose flour', '1 pinch cayenne pepper', '6 tablespoon butter', '1 cup grated sharp cheddar cheese', '3 -4 tablespoon ice water', ' milk, to glaze ', '1 large onion, sliced ', '2 tablespoon butter', '2 hard-boiled eggs, peeled and chopped ', '1/2 lb cheddar cheese, diced ', '1 tablespoon chopped parsley', '1/2 teaspoon nutmeg', ' pepper, to taste ']"
