,id,steps,ingredients
256,445577,"['~rinse chicken and pat dry', 'place in a storage bag and toss with the curry powder and 1⁄2 teaspoon salt', 'refrigerate for 30 minutes', '~in a 12-inch skillet, heat 1 teaspoon oil at medium-high heat', 'add half of chicken and cook 2-3 minutes or till chicken is no longer pink', 'remove chicken and repeat with remaining chicken', 'remove chicken', '~heat 1 teaspoon oil in the same skillet', 'add onion and bell pepper, and jalapeno peppers', 'cook for about 5 minutes', 'add garlic, and ginger just until fragrant, about 30 seconds', '~stir cornstarch into coconut milk', 'turn heat to low and slowly add milk', 'cook and stir until thickened', 'turn up the heat to medium if needed', 'add chicken and basil just before serving', 'sometimes i add more curry if needed', 'serve over hot rice and garnish with fresh basil', 'steamed cauliflower goes well with this dish']","['boneless skinless chicken', 'curry powder', 'onion', 'bell pepper', 'jalapeno peppers', 'garlic cloves', 'fresh ginger', 'peanut oil', 'coconut milk', 'cornstarch', 'thai basil']"
257,449488,"['preheat oven to 350 degrees', 'cream crisco, salt and 1/4 cup of the sugar until fluffy', 'blend in almond extract, egg yolks', 'mix in flour', '(flour should be sifted before measuring', ')', 'pat dough into ungreased 13"" x 9"" x 2"" pan', 'bake 15 minutes', 'spread hot crust with preserves; top with cocunut', 'beat egg whites until foamy; gradually beat in the remaining 1/2 cup of sugar until stiff peaks form', 'spread egg-white mixture over coconut', 'bake 25 minutes', 'cool completely on rack', 'cut into 2 dozen bars']","['crisco', 'sugar', 'salt', 'almond extract', 'eggs', 'flour', 'raspberry preserves', 'flaked coconut']"
258,451297,"['preheat oven to 350 degrees', 'combine flour and salt', 'add in egg (or flaxseed mixture 1 tbs flaxseed meal plus 3 tbs hot water -- let it set for about 3 mins) and oil', 'blend and shape into two balls', 'place each ball on a cookie sheet (lined with parchement) and roll into a thin layer (the thinner the more crunchy the cracker)', 'score into squares with a knife or pizza cutter', 'sprinkle with sea salt (i also sprinkled pumpkin seeds on top)', 'bake for about 15 minutes or until golden brown', 'cool then cut/break apart']","['almond flour', 'salt', 'eggs', 'oil', 'pumpkin seeds']"
259,460174,"['for dressing, in small bowl, combine sour cream and salsa and set aside', 'in medium skillet, prepare ground beef according to taco seasoning envelope directions', 'layer lettuce, beef mixture, refried beans, green chilies, tomato, onion, cheese, and dressing in heated taco salad shells']","['sour cream', 'salsa', 'ground beef', 'taco seasoning mix', 'refried beans', 'green chilies', 'tomatoes', 'red onion', 'monterey jack cheese', 'taco salad shells']"
260,462748,"['preheat oven to 400 degrees f', 'coat cooking pan large enough to hold tomatoes with cooking spray (or use cupcake baking cups to hold tomatoes in pan)', 'slice top off tomatoes large enough to remove inside (about top third or less', 'you want to be able to fill the tomato easily)', 'remove inside of tomato with spoon or melon baller', 'i find a grapefruit spoon with serrated edges works well for this', 'arrange tomatoes in pan secured in baking cups if using; set aside', 'in a large skillet over medium heat brown sausage, stirring to crumble (about 5 mins)', 'add butter, onion, celery and garlic and continue cooking until onion softens, stirring occasionally (3-5 mins)', 'add rosemary, oregano and bread', 'cook and stir 2 more minutes', 'add in chicken broth, mozzarella cheese and  season with salt and pepper', 'fill tomatoes with sausage mixture', 'bake for about 20 minutes, or until tops are browning and tomatoes are softened', 'sprinkle with grated parmesan cheese and cook another 5 minutes, or until cheese has melted']","['tomatoes', 'bulk sausage', 'butter', 'onion', 'celery', 'garlic', 'fresh rosemary', 'fresh oregano', 'bread', 'chicken broth', 'mozzarella cheese', 'salt and pepper', 'fresh parmesan cheese']"
261,481440,"['preheat oven to 425°f', 'coat a 9"" x 13"" inch glass baking dish with nonstick cooking spray', 'in small bowl, mix herbs, ginger, garlic, soy sauce, lemon juice, lemon zest and honey', 'place salmon in the baking dish and drizzle marinade on top', 'let  sit at room temperature for 15 minutes', 'bake, uncovered until salmon turns opaque, about 15 minutes', 'serve', 'to microwave:', 'place fish in a microwave safe dish and cover with plastic wrap', 'leave a corner open to vent', 'microwave on medium for 4 minutes, turn fish, re-cover and microwave on medium for another 3-5 minutes']","['fresh basil', 'flat leaf parsley', 'fresh gingerroot', 'garlic cloves', 'low sodium soy sauce', 'fresh lemon juice', 'lemon zest', 'honey', 'salmon fillets']"
262,531712,"['preheat oven to 400&amp;deg;f spray a 9x13 baking dish with nonstick spray and set aside', 'heat olive oil over medium heat in a medium skillet', 'add onion to skillet and cook for 2-3 minutes, or until the onion is translucent and fragrant', 'stir in the chicken, taco seasoning, tomatoes, and green chiles', 'stir to combine fully', 'reduce to simmer and allow to cook for 5-8 minutes', 'place the taco shells in the baking dish, standing up', 'i was able to fit 10 taco shells in the dish by adding 2 on each side', 'spoon 1 tablespoon of beans into the bottom of each taco shell', 'top with the chicken mixture, almost to the top of each shell', 'sprinkle each shell generously with shredded cheese, the more the better!', 'bake for 12-14 minutes or until cheese is fully melted and the edges of the shells are browned', 'remove from the oven and top with your favorite items such as jalapenos, sour cream, cilantro, and salsa', 'enjoy!', 'tips:  be sure to drain the tomatoes completely, this will help the taco shells to not get soggy while baking!', 'if you prefer your tacos not spicy, just omit the green chilis and use regular old el paso taco seasoning']","['olive oil', 'cooked chicken', 'taco seasoning', 'onion', 'diced tomatoes', 'green chilies', 'taco shells', 'refried beans', 'mexican blend cheese', 'jalapeno']"
263,18204,"['1/2 cup sugar (i use splenda substitute) so left out of ingredients above so as not to distort nutritional calculations', 'combine flours, oats, baking powder, baking soda and salt; set aside', 'beat egg', 'add oil, sugar, milk and mashed banana and stir well', 'add dry ingredients to liquids and stir until just blended', 'spoon batter into prepared muffin tins and bake for 18-20 minutes', 'remove and cool on racks']","['white flour', 'whole wheat flour', 'oats', 'baking powder', 'baking soda', 'salt', 'egg', 'olive oil', 'milk', 'banana']"
264,33096,"['stir the lemonade mix with the water until dissolved', 'add the ice cream and stir until smooth (like the consistency of cool whip)', 'add the cool whip and stir until combined', 'pour into the pie shell and freeze at least 4 hours']","['country time lemonade mix', 'water', 'vanilla ice cream', 'cool whip', 'graham cracker pie crust']"
265,33798,"['in an 8 quart kettle, fry salt pork or bacon until golden, but not quite crisp', 'add onions and leeks, stir for 3 minutes', 'then add the flour, mushrooms with liquid and water to the kettle', 'simmer 5 minutes', 'drain and rinse sauerkraut', 'add to kettle along with cooked meat, salt, pepper and sugar', 'cover and cook over low to medium heat for 1 and 1/2 hours', ""watch the temperature, don't want it to dry out"", 'stir in the wine at the end, and add more salt, pepper and sugar to taste', 'simmer for 15 minutes and you are done!']","['meat', 'salt pork', 'onion', 'leek', 'flour', 'fresh mushrooms', 'water', 'sauerkraut', 'pepper', 'sugar', 'madeira wine']"
266,56916,"['mix first four ingredients', 'mixture will be thick', 'spread into greased and floured 13"" x 9"" pan', 'beat all topping ingredients together', 'pour over cake', 'bake 40 minutes or until done at 350 degrees']","['yellow cake mix', 'margarine', 'egg', 'pecans', 'confectioners%27 sugar', 'cream cheese', 'eggs', 'vanilla flavoring']"
267,63189,"['preheat oven to 350 degrees f', 'season chicken lightly w/salt and pepper', 'in large nonstick skillet, brown chicken, half at a time, in olive oil 2-3 minutes per side', 'transfer chicken to 3 quart rectangular baking dish in same skillet, cook and stir mushrooms, basil and garlic until mushrooms are tender', 'remove from heat', 'stir in proscuitto and tomatoes', 'bake chicken breasts uncovered for 20 minutes', 'spoon some of the mushroom mixture over each breast', 'sprinkle w/cheese', 'return to oven and bake 5 minutes more']","['boneless skinless chicken breast halves', 'salt and pepper', 'olive oil', 'fresh mushrooms', 'fresh basil', 'garlic clove', 'prosciutto', 'plum tomatoes', 'parmesan cheese']"
268,65447,"['sift flour and cayenne into a bowl', 'work in butter with a pastry cutter till mixture resembles fine breadcrumbs', 'add cheese and water to form dough', 'knead lightly on floured board', 'roll out dough to 1/4"" thicknedd', 'cut into 16 rounds to fit tart tins', 'press 8 rounds into base of 8 tart tins', 'prick base lightly', 'set aside', 'preheat oven to 425 degrees', 'saute onion in butter until transparent, drain', 'combine onion with remaining filling ingredients and divide filling between the pastry lined tins', 'dampen edges of pastry, cover with remaining pastry rounds', 'seal edges together', 'make a small hole in center of each pie', 'brush tops with milk', 'bake for 30 minutes then remove from tins to rack', 'serve hot or cold']","['all-purpose flour', 'cayenne pepper', 'butter', 'sharp cheddar cheese', 'ice water', 'milk', 'onion', 'butter', 'hard-boiled eggs', 'cheddar cheese', 'parsley', 'nutmeg', 'pepper']"
269,77001,"['preheat oven to 350°f', 'combine almonds, cashews, pecans, and walnuts in a large bowl', 'line baking pan with foil and lightly oil', 'bring sugar, water, and honey to a boil in a small saucepan over moderate heat, stirring until sugar is dissolved', 'pour over nuts and stir until nuts are well coated', 'transfer nuts with a slotted spoon to baking pan (discarding syrup) and roast in 1 layer in middle of oven, stirring nuts occasionally, until golden brown, 10 to 12 minutes', '(gotta watch them, they burn easily) lightly oil another sheet of foil, spread nuts in 1 layer on foil and cool completely', 'break apart any nuts that are stuck together']","['blanched almond', 'roasted cashews', 'whole pecans', 'walnuts', 'vegetable oil', 'sugar', 'water', 'honey']"
270,82122,"['rinse the pork and loosely wrap in aluminum foil, and place in crock pot with opening on the bottom', 'pour ginger ale over roast', 'cook on low for 12-15 hours (overnight) or until it starts to fall apart', 'remove from pot, pull with two forks and serve with favorite bbq sauce']","['pork roast', 'ginger ale']"
271,96058,"['cut butter into flour until it resembles cornmeal', 'stir in cream until combined', 'turn out onto a lightly floured surface', 'roll to 1/8 inch thickness', 'cut into circles using a 2 inch round cookie cutter', 'before baking, prick with a fork and sprinkle with sugar', 'bake at 375 f for 8-10 mins on an ungreased cookie sheet', 'place two cookies together (sandwich-style) using you favorite butter cream frosting tinted to celebrate the season', 'note:  i like recipe #19353 vanilla butter cream frosting,']","['flour', 'butter', 'light cream', 'sugar']"
272,111577,"['place tortilla on microwave-safe plate and heat for 10-15 seconds until warm and pliable', 'once tortilla is warm, place lettuce, crab meat, olives, dressing and almonds in along center of tortilla', 'roll and enjoy!', 'this makes for a very quick, light tasting""sandwich""', ""it's sweet, tangy, crunchy and delicious!""]","['flour tortilla', 'imitation crabmeat', 'ripe olives', 'low-fat ranch dressing', 'lettuce', 'sliced almonds']"
273,124701,"['preheat oven to 325 degrees', 'in a small bowl mix 1 1/2 teaspoons ground cinnamon and 3/4 cup sugar', 'grease a 12 cup bundt pan', 'sprinkle 1/2 of chopped nuts in bottom of pan', 'cut each biscuit into quarters and roll into cinnamon sugar mixture', 'fill pan 1/2 full of biscuits', 'sprinkle remaining nuts', 'add remaining biscuits', 'in a medium saucepan bring 3/4 cup butter, 1 cup sugar, 1/4 cup brown sugar and 1/4 cup evaporated milk to boil', 'pour over biscuits', 'bake at 325 degrees for 45 minutes', 'cool in pan for 5 minutes', 'invert onto serving plate']","['refrigerated biscuits', 'ground cinnamon', 'sugar', 'nuts', 'butter', 'sugar', 'brown sugar', 'evaporated milk']"
